Product code,Language,Vendor,Max quantity,Quantity step,List qty count,Out of stock actions,Promo text,Product URL,Image URL,Detailed image URL,Items in box,Box size,Usergroup IDs,Available since,Options type,Exceptions type,Variation group code,Variation group id,Variation parent product id,Variation sub group id,Variation set as default,Discussion,Product id,Category,List price,Price,Weight,Quantity,Min quantity,Shipping freight,Date added,Downloadable,Files,Ship downloadable,Inventory tracking,Free shipping,Zero price action,Thumbnail,Detailed image,Product name,Description,Meta keywords,Meta description,Search words,Page title,Taxes,Features,Options,Secondary categories,SEO name,Short description,Status,Popularity
"V18-00-00191185","ru","ООО ""Тестовая компания ПРОДАВЕЦ""","0","0","0","N","","https://service.parts/products/6210-71-5370-bolt-s-shestigrannoy-golovkoy-ru/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","81288","Products","0.00","2455.91","0.011","0","0","0.00","29 Apr 2020 13:22:00","N","","N","B","N","R","","","6210-71-5370 БОЛТ С ШЕСТИГРАННОЙ ГОЛОВКОЙ","6210-71-5370 БОЛТ С ШЕСТИГРАННОЙ ГОЛОВКОЙ","","","","","НДС","(Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: S[6210-71-5370]; Список номеров аналогов : M[6210-71-5370;AAA-6210-71-5370]; Бренд техники, на которую запчасть подходит: M[KOMATSU]","","","6210-71-5370-bolt-s-shestigrannoy-golovkoy-ru","","A","0"
"V18-00-00191190","ru","ООО ""Тестовая компания ПРОДАВЕЦ""","0","0","0","N","","https://service.parts/products/6150-71-3160-stopor-ru/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","81289","Products","0.00","295.07","0.007","0","0","0.00","29 Apr 2020 13:22:00","N","","N","B","N","R","","","6150-71-3160 СТОПОР","6150-71-3160 СТОПОР","","","","","НДС","(Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: S[6150-71-3160]; Список номеров аналогов : M[6150-71-3160;AAA-6150-71-3160]; Бренд техники, на которую запчасть подходит: M[KOMATSU]","","","6150-71-3160-stopor-ru","","A","0"
"V18-00-00191218","ru","ООО ""Тестовая компания ПРОДАВЕЦ""","0","0","0","N","","https://service.parts/products/21t-06-32810-fara-ru/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","81290","Products","0.00","16178.28","0.750","0","0","0.00","29 Apr 2020 13:22:00","N","","N","B","N","R","","","21T-06-32810 ФАРА","21T-06-32810 ФАРА","","","","","НДС","(Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: S[21T-06-32810]; Список номеров аналогов : M[21T-06-32810;AAA-21T-06-32810]; Бренд техники, на которую запчасть подходит: M[KOMATSU]","","","21t-06-32810-fara-ru","","A","0"
"V18-00-00191233","ru","ООО ""Тестовая компания ПРОДАВЕЦ""","0","0","0","N","","https://service.parts/products/195-z11-4510-fiksator-ru/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","81291","Products","0.00","8650.11","0.360","0","0","0.00","29 Apr 2020 13:22:00","N","","N","B","N","R","","","195-Z11-4510 ФИКСАТОР","195-Z11-4510 ФИКСАТОР","","","","","НДС","(Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: S[195-Z11-4510]; Список номеров аналогов : M[195-Z11-4510;AAA-195-Z11-4510]; Бренд техники, на которую запчасть подходит: M[KOMATSU]","","","195-z11-4510-fiksator-ru","","A","0"
"V18-00-00191240","ru","ООО ""Тестовая компания ПРОДАВЕЦ""","0","0","0","N","","https://service.parts/products/6156-11-4480-shlang-ru/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","81292","Products","0.00","10300.19","0.260","0","0","0.00","29 Apr 2020 13:22:00","N","","N","B","N","R","","","6156-11-4480 ШЛАНГ","6156-11-4480 ШЛАНГ","","","","","НДС","(Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: S[6156-11-4480]; Список номеров аналогов : M[6156-11-4480;AAA-6156-11-4480]; Бренд техники, на которую запчасть подходит: M[KOMATSU]","","","6156-11-4480-shlang-ru","","A","0"
"V18-00-00191244","ru","ООО ""Тестовая компания ПРОДАВЕЦ""","0","0","0","N","","https://service.parts/products/6215-51-6610-shlang-ru/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","81293","Products","0.00","2124.94","0.100","0","0","0.00","29 Apr 2020 13:22:00","N","","N","B","N","R","","","6215-51-6610 ШЛАНГ","6215-51-6610 ШЛАНГ","","","","","НДС","(Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: S[6215-51-6610]; Список номеров аналогов : M[6215-51-6610;AAA-6215-51-6610]; Бренд техники, на которую запчасть подходит: M[KOMATSU]","","","6215-51-6610-shlang-ru","","A","0"
"V18-00-00191263","ru","ООО ""Тестовая компания ПРОДАВЕЦ""","0","0","0","N","","https://service.parts/products/6240-11-7110-kozhuh-mahovika-stal-ru/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","81294","Products","0.00","30931.70","4.470","0","0","0.00","29 Apr 2020 13:22:00","N","","N","B","N","R","","","6240-11-7110 КОЖУХ МАХОВИКА СТАЛЬ","6240-11-7110 КОЖУХ МАХОВИКА СТАЛЬ","","","","","НДС","(Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: S[6240-11-7110]; Список номеров аналогов : M[6240-11-7110;AAA-6240-11-7110]; Бренд техники, на которую запчасть подходит: M[KOMATSU]","","","6240-11-7110-kozhuh-mahovika-stal-ru","","A","3"
"V18-00-00191307","ru","ООО ""Тестовая компания ПРОДАВЕЦ""","0","0","0","N","","https://service.parts/products/07206-30812-soedinenie-ru/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","81295","Products","0.00","841.45","0.040","0","0","0.00","29 Apr 2020 13:22:00","N","","N","B","N","R","","","07206-30812 СОЕДИНЕНИЕ","07206-30812 СОЕДИНЕНИЕ","","","","","НДС","(Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: S[07206-30812]; Список номеров аналогов : M[07206-30812;AAA-07206-30812]; Бренд техники, на которую запчасть подходит: M[KOMATSU]","","","07206-30812-soedinenie-ru","","A","0"
"V18-00-00191333","ru","ООО ""Тестовая компания ПРОДАВЕЦ""","0","0","0","N","","https://service.parts/products/ca0116962-vtulka-ru/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","81296","Products","0.00","864.99","0.069","0","0","0.00","29 Apr 2020 13:22:00","N","","N","B","N","R","","","CA0116962 ВТУЛКА","CA0116962 ВТУЛКА","","","","","НДС","(Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: S[CA0116962]; Список номеров аналогов : M[AAA-CA0116962;CA0116962]; Бренд техники, на которую запчасть подходит: M[KOMATSU]","","","ca0116962-vtulka-ru","","A","0"
"V18-00-00191334","ru","ООО ""Тестовая компания ПРОДАВЕЦ""","0","0","0","N","","https://service.parts/products/ca0125161-podshipnik-skolzheniya-transmissii-ru/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","81297","Products","0.00","1055.06","0.125","0","0","0.00","29 Apr 2020 13:22:00","N","","N","B","N","R","","","CA0125161 ПОДШИПНИК СКОЛЬЖЕНИЯ ТРАНСМИССИИ","CA0125161 ПОДШИПНИК СКОЛЬЖЕНИЯ ТРАНСМИССИИ","","","","","НДС","(Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: S[CA0125161]; Список номеров аналогов : M[AAA-CA0125161;CA0125161]; Бренд техники, на которую запчасть подходит: M[KOMATSU]","","","ca0125161-podshipnik-skolzheniya-transmissii-ru","","A","0"
"V18-00-00191340","ru","ООО ""Тестовая компания ПРОДАВЕЦ""","0","0","0","N","","https://service.parts/products/14x-30-12181-vtulka-ru/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","81298","Products","0.00","1771.20","0.460","0","0","0.00","29 Apr 2020 13:22:00","N","","N","B","N","R","","","14X-30-12181 ВТУЛКА","14X-30-12181 ВТУЛКА","","","","","НДС","(Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: S[14X-30-12181]; Список номеров аналогов : M[14X-30-12181;AAA-14X-30-12181]; Бренд техники, на которую запчасть подходит: M[KOMATSU]","","","14x-30-12181-vtulka-ru","","A","0"
"V18-00-00191342","ru","ООО ""Тестовая компания ПРОДАВЕЦ""","0","0","0","N","","https://service.parts/products/14y-50-11421-vtulka-ru/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","81299","Products","0.00","14472.23","0.220","0","0","0.00","29 Apr 2020 13:22:00","N","","N","B","N","R","","","14Y-50-11421 ВТУЛКА","14Y-50-11421 ВТУЛКА","","","","","НДС","(Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: S[14Y-50-11421]; Список номеров аналогов : M[14Y-50-11421;AAA-14Y-50-11421]; Бренд техники, на которую запчасть подходит: M[KOMATSU]","","","14y-50-11421-vtulka-ru","","A","0"
"V18-00-00191377","ru","ООО ""Тестовая компания ПРОДАВЕЦ""","0","0","0","N","","https://service.parts/products/01531-08516-gayka-ru/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","81300","Products","0.00","6005.71","0.530","0","0","0.00","29 Apr 2020 13:22:00","N","","N","B","N","R","","","01531-08516 ГАЙКА","01531-08516 ГАЙКА","","","","","НДС","(Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: S[01531-08516]; Список номеров аналогов : M[01531-08516;AAA-01531-08516]; Бренд техники, на которую запчасть подходит: M[KOMATSU]","","","01531-08516-gayka-ru","","A","18"
"V18-00-00191382","ru","ООО ""Тестовая компания ПРОДАВЕЦ""","0","0","0","N","","https://service.parts/products/01582-01210-gayka-ru/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","81301","Products","0.00","74.04","0.015","0","0","0.00","29 Apr 2020 13:22:00","N","","N","B","N","R","","","01582-01210 ГАЙКА","01582-01210 ГАЙКА","","","","","НДС","(Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: S[01582-01210]; Список номеров аналогов : M[01582-01210;AAA-01582-01210]; Бренд техники, на которую запчасть подходит: M[KOMATSU]","","","01582-01210-gayka-ru","","A","0"
"V18-00-00191412","ru","ООО ""Тестовая компания ПРОДАВЕЦ""","0","0","0","N","","https://service.parts/products/ca0046222-uplotnitelnoe-kolco-ru/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","81302","Products","0.00","104.68","0.020","0","0","0.00","29 Apr 2020 13:22:00","N","","N","B","N","R","","","CA0046222 УПЛОТНИТЕЛЬНОЕ КОЛЬЦО","CA0046222 УПЛОТНИТЕЛЬНОЕ КОЛЬЦО","","","","","НДС","(Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: S[CA0046222]; Список номеров аналогов : M[AAA-CA0046222;CA0046222]; Бренд техники, на которую запчасть подходит: M[KOMATSU]","","","ca0046222-uplotnitelnoe-kolco-ru","","A","0"
"V18-00-00191415","ru","ООО ""Тестовая компания ПРОДАВЕЦ""","0","0","0","N","","https://service.parts/products/195-z11-4520-zamok-dveri-kabiny-ru/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","81303","Products","0.00","7595.49","0.360","0","0","0.00","29 Apr 2020 13:22:00","N","","N","B","N","R","","","195-Z11-4520 ЗАМОК ДВЕРИ КАБИНЫ","195-Z11-4520 ЗАМОК ДВЕРИ КАБИНЫ","","","","","НДС","(Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: S[195-Z11-4520]; Список номеров аналогов : M[195-Z11-4520;AAA-195-Z11-4520]; Бренд техники, на которую запчасть подходит: M[KOMATSU]","","","195-z11-4520-zamok-dveri-kabiny-ru","","A","0"
"V18-00-00191431","ru","ООО ""Тестовая компания ПРОДАВЕЦ""","0","0","0","N","","https://service.parts/products/nd095420-0140-redukcionnyy-klapan-ru/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","81304","Products","0.00","29125.39","0.130","0","0","0.00","29 Apr 2020 13:22:00","N","","N","B","N","R","","","ND095420-0140 РЕДУКЦИОННЫЙ КЛАПАН","ND095420-0140 РЕДУКЦИОННЫЙ КЛАПАН","","","","","НДС","(Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: S[ND095420-0140]; Список номеров аналогов : M[AAA-ND095420-0140;ND095420-0140]; Бренд техники, на которую запчасть подходит: M[KOMATSU]","","","nd095420-0140-redukcionnyy-klapan-ru","","A","0"
"V18-00-00191443","ru","ООО ""Тестовая компания ПРОДАВЕЦ""","0","0","0","N","","https://service.parts/products/6732-11-3320-nabor-forsunok-ru/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","81305","Products","0.00","23728.88","0.210","0","0","0.00","29 Apr 2020 13:22:00","N","","N","B","N","R","","","6732-11-3320 НАБОР ФОРСУНОК","6732-11-3320 НАБОР ФОРСУНОК","","","","","НДС","(Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: S[6732-11-3320]; Список номеров аналогов : M[6732-11-3320;AAA-6732-11-3320]; Бренд техники, на которую запчасть подходит: M[KOMATSU]","","","6732-11-3320-nabor-forsunok-ru","","A","0"
"V18-00-00191483","ru","ООО ""Тестовая компания ПРОДАВЕЦ""","0","0","0","N","","https://service.parts/products/01598-00608-bolt-ru/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","81306","Products","0.00","53.86","0.004","0","0","0.00","29 Apr 2020 13:22:00","N","","N","B","N","R","","","01598-00608 БОЛТ","01598-00608 БОЛТ","","","","","НДС","(Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: S[01598-00608]; Список номеров аналогов : M[01598-00608;AAA-01598-00608]; Бренд техники, на которую запчасть подходит: M[KOMATSU]","","","01598-00608-bolt-ru","","A","0"
"V18-00-00191484","ru","ООО ""Тестовая компания ПРОДАВЕЦ""","0","0","0","N","","https://service.parts/products/02290-11016-gayka-ru/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","81307","Products","0.00","105.39","0.030","0","0","0.00","29 Apr 2020 13:22:00","N","","N","B","N","R","","","02290-11016 ГАЙКА","02290-11016 ГАЙКА","","","","","НДС","(Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: S[02290-11016]; Список номеров аналогов : M[02290-11016;AAA-02290-11016]; Бренд техники, на которую запчасть подходит: M[KOMATSU]","","","02290-11016-gayka-ru","","A","0"
"V18-00-00191487","ru","ООО ""Тестовая компания ПРОДАВЕЦ""","0","0","0","N","","https://service.parts/products/6150-61-2580-gayka-ru/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","81308","Products","0.00","768.52","0.008","0","0","0.00","29 Apr 2020 13:22:00","N","","N","B","N","R","","","6150-61-2580 ГАЙКА","6150-61-2580 ГАЙКА","","","","","НДС","(Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: S[6150-61-2580]; Список номеров аналогов : M[6150-61-2580;AAA-6150-61-2580]; Бренд техники, на которую запчасть подходит: M[KOMATSU]","","","6150-61-2580-gayka-ru","","A","0"
"V18-00-00192732","ru","ООО ""Тестовая компания ПРОДАВЕЦ""","0","0","0","N","","https://service.parts/products/287-33-11160-o-kolco-ru/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","81309","Products","0.00","6519.55","0.070","0","0","0.00","29 Apr 2020 13:22:00","N","","N","B","N","R","","","287-33-11160 О-КОЛЬЦО","287-33-11160 О-КОЛЬЦО","","","","","НДС","(Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: S[287-33-11160]; Список номеров аналогов : M[287-33-11160;AAA-287-33-11160]; Бренд техники, на которую запчасть подходит: M[KOMATSU]","","","287-33-11160-o-kolco-ru","","A","0"
"V18-00-00192739","ru","ООО ""Тестовая компания ПРОДАВЕЦ""","0","0","0","N","","https://service.parts/products/20x-70-00100-shtift-v-sbore-ru/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","81310","Products","0.00","1448.15","0.163","0","0","0.00","29 Apr 2020 13:22:00","N","","N","B","N","R","","","20X-70-00100 ШТИФТ В СБОРЕ","20X-70-00100 ШТИФТ В СБОРЕ","","","","","НДС","(Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: S[20X-70-00100]; Список номеров аналогов : M[20X-70-00100;AAA-20X-70-00100]; Бренд техники, на которую запчасть подходит: M[KOMATSU]","","","20x-70-00100-shtift-v-sbore-ru","","A","0"
"V18-00-00192778","ru","ООО ""Тестовая компания ПРОДАВЕЦ""","0","0","0","N","","https://service.parts/products/37b-09-2t080-palec-krepezhnyy-ru/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","81311","Products","0.00","7325.90","2.910","0","0","0.00","29 Apr 2020 13:22:00","N","","N","B","N","R","","","37B-09-2T080 ПАЛЕЦ КРЕПЕЖНЫЙ","37B-09-2T080 ПАЛЕЦ КРЕПЕЖНЫЙ","","","","","НДС","(Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: S[37B-09-2T080]; Список номеров аналогов : M[37B-09-2T080;AAA-37B-09-2T080]; Бренд техники, на которую запчасть подходит: M[KOMATSU]","","","37b-09-2t080-palec-krepezhnyy-ru","","A","0"
"V18-00-00192780","ru","ООО ""Тестовая компания ПРОДАВЕЦ""","0","0","0","N","","https://service.parts/products/14y-50-11314-shtift-ru/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","81312","Products","0.00","32144.17","5.600","0","0","0.00","29 Apr 2020 13:22:00","N","","N","B","N","R","","","14Y-50-11314 ШТИФТ","14Y-50-11314 ШТИФТ","","","","","НДС","(Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: S[14Y-50-11314]; Список номеров аналогов : M[14Y-50-11314;AAA-14Y-50-11314]; Бренд техники, на которую запчасть подходит: M[KOMATSU]","","","14y-50-11314-shtift-ru","","A","0"
"V18-00-00192789","ru","ООО ""Тестовая компания ПРОДАВЕЦ""","0","0","0","N","","https://service.parts/products/234-27-31370-plastina-ru/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","81313","Products","0.00","5792.54","0.370","0","0","0.00","29 Apr 2020 13:22:00","N","","N","B","N","R","","","234-27-31370 ПЛАСТИНА","234-27-31370 ПЛАСТИНА","","","","","НДС","(Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: S[234-27-31370]; Список номеров аналогов : M[234-27-31370;AAA-234-27-31370]; Бренд техники, на которую запчасть подходит: M[KOMATSU]","","","234-27-31370-plastina-ru","","A","0"
"V18-00-00192791","ru","ООО ""Тестовая компания ПРОДАВЕЦ""","0","0","0","N","","https://service.parts/products/419-54-15690-nakladka-ru/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","81314","Products","0.00","145.85","0.010","0","0","0.00","29 Apr 2020 13:22:00","N","","N","B","N","R","","","419-54-15690 НАКЛАДКА","419-54-15690 НАКЛАДКА","","","","","НДС","(Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: S[419-54-15690]; Список номеров аналогов : M[419-54-15690;AAA-419-54-15690]; Бренд техники, на которую запчасть подходит: M[KOMATSU]","","","419-54-15690-nakladka-ru","","A","0"
"V18-00-00192797","ru","ООО ""Тестовая компания ПРОДАВЕЦ""","0","0","0","N","","https://service.parts/products/6240-21-9410-plastina-ru/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","81315","Products","0.00","27745.41","0.450","0","0","0.00","29 Apr 2020 13:22:00","N","","N","B","N","R","","","6240-21-9410 ПЛАСТИНА","6240-21-9410 ПЛАСТИНА","","","","","НДС","(Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: S[6240-21-9410]; Список номеров аналогов : M[6240-21-9410;AAA-6240-21-9410]; Бренд техники, на которую запчасть подходит: M[KOMATSU]","","","6240-21-9410-plastina-ru","","A","0"
